t2m,ts,al2,swd,date,dailyQ,runoff
-18.286537,-19.783968,0.8155606,186.19443,2011-04-13,0.0,0.0
-19.680313,-19.187195,0.8104602,181.28261,2011-04-14,0.0,0.0
-22.558426,-23.53374,0.8077942,222.76077,2011-04-15,0.0,0.0
-22.047115,-21.995502,0.8104563,177.51651,2011-04-16,0.0,0.0
-21.551369,-21.612549,0.8099058,198.2914,2011-04-17,0.0,0.0
-22.08417,-23.406086,0.8105135,232.26036,2011-04-18,0.0,0.0
-25.981028,-27.089096,0.8115188,245.45082,2011-04-19,0.0,0.0
-26.726072,-27.72758,0.8112028,248.90726,2011-04-20,0.0,0.0
-23.77314,-25.376007,0.81116116,253.34807,2011-04-21,0.0,0.0
-23.758636,-24.945053,0.8129462,234.10522,2011-04-22,0.0,0.0
-20.163795,-21.579956,0.8090663,239.2783,2011-04-23,0.0,0.0
-17.863499,-19.834978,0.8076086,260.11145,2011-04-24,0.0,0.0
-17.083748,-19.076363,0.80987465,260.62567,2011-04-25,0.0,0.0
-15.547198,-17.319996,0.8098165,258.38715,2011-04-26,0.0,0.0
-12.497047,-14.105708,0.8105434,261.45996,2011-04-27,0.0,0.0
-11.855444,-13.114553,0.81141853,234.1625,2011-04-28,0.0,0.0
-13.485661,-13.960178,0.81028175,219.06985,2011-04-29,0.0,0.0
-9.5077,-11.384132,0.8112221,258.80286,2011-04-30,0.0,0.0
-7.7254953,-9.719551,0.8089603,258.7202,2011-05-01,0.0,0.0
-8.04958,-9.97229,0.805902,278.6952,2011-05-02,0.0,0.0
-3.441801,-5.933838,0.80912983,195.07074,2011-05-03,0.0,0.0
-2.9727771,-4.5775056,0.80577695,218.4512,2011-05-04,0.0,0.0
-12.15594,-13.239302,0.80191064,295.1004,2011-05-05,0.0,0.0
-13.469727,-14.744593,0.80481017,294.26013,2011-05-06,0.0,0.0
-5.392352,-7.774125,0.8056877,268.51062,2011-05-07,0.0,0.0
0.11511028,-2.3019614,0.7924392,271.07,2011-05-08,0.0,0.0
-0.6041606,-2.7286599,0.7890246,286.43823,2011-05-09,0.0,0.0
-4.7530203,-6.1171365,0.7954867,301.86395,2011-05-10,0.0,0.0
-6.3595786,-6.174966,0.80295134,238.05463,2011-05-11,0.0,0.0
-10.648151,-11.376071,0.80147076,312.33713,2011-05-12,0.0,0.0
-9.214236,-10.738433,0.8048812,311.51578,2011-05-13,0.0,0.0
-7.429683,-9.089311,0.80635566,286.38153,2011-05-14,0.0,0.0
-5.8029366,-5.3361626,0.7961968,231.38348,2011-05-15,0.0,0.0
-6.334244,-7.981785,0.80009407,326.32605,2011-05-16,0.0,0.0
-5.3990364,-6.408105,0.80562425,280.16623,2011-05-17,0.0,0.0
-7.7228622,-8.63039,0.8058684,308.6239,2011-05-18,0.0,0.0
-7.726539,-9.238668,0.80387664,329.83508,2011-05-19,0.0,0.0
-4.5327244,-6.5427656,0.79814893,311.77008,2011-05-20,0.0,0.0
-6.250404,-7.9387016,0.8009238,334.5492,2011-05-21,0.0,0.0
-6.1236715,-6.691266,0.82358813,244.54233,2011-05-22,0.0,0.0
-5.459364,-6.6044602,0.848865,318.5824,2011-05-23,0.0,0.0
-7.5333157,-9.670141,0.8424754,350.41638,2011-05-24,0.0,0.0
-6.7595263,-9.365416,0.84122396,357.14374,2011-05-25,0.0,0.0
-4.502488,-6.6416435,0.8434792,327.84125,2011-05-26,0.0,0.0
-5.0688176,-6.2890587,0.8337283,306.6737,2011-05-27,0.0,0.0
-9.388553,-10.828657,0.82659614,356.70563,2011-05-28,0.0,0.0
-9.07285,-10.45953,0.8338361,339.60254,2011-05-29,0.0,0.0
-7.4191656,-8.650972,0.82609797,353.38614,2011-05-30,0.0,0.0
-8.276728,-9.572295,0.831045,343.36298,2011-05-31,0.0,0.0
-7.098506,-8.955156,0.824046,359.85898,2011-06-01,0.0,0.0
-3.9119473,-5.226022,0.8124605,280.95526,2011-06-02,0.0,0.0
-2.8864295,-4.9596033,0.80030656,317.47095,2011-06-03,0.0,0.0
1.8277354,-0.99555063,0.74947584,284.94073,2011-06-04,0.0,0.0
1.9658115,-0.8382337,0.7289518,355.09454,2011-06-05,0.0,0.0
2.4209888,-0.025610395,0.6511758,206.21112,2011-06-06,231037.2,6.735778425655977
2.7226229,-0.27296236,0.65054125,325.82175,2011-06-07,512956.8,14.955008746355684
3.6196966,0.0,0.5857329,291.89868,2011-06-08,1101771.0,32.12160349854228
3.7232513,0.0,0.5469961,238.09033,2011-06-09,1209265.2,35.25554518950437
3.608471,-0.03857316,0.5085708,349.92438,2011-06-10,1138883.4,33.20359766763848
2.722128,-0.07071502,0.51562375,309.214,2011-06-11,1069718.4,31.187125364431484
1.4589627,-1.0137591,0.50802886,362.70596,2011-06-12,1236805.2,36.058460641399414
1.5097194,-1.1199456,0.5134076,336.1883,2011-06-13,1140863.4,33.26132361516035
2.9820924,-0.12873024,0.5086974,342.4359,2011-06-14,1055061.0,30.759795918367345
2.6831617,-0.21124999,0.5109266,280.78668,2011-06-15,1220133.6,35.57240816326531
2.130262,0.0,0.4612593,171.4833,2011-06-16,1211923.8,35.33305539358601
1.892865,-0.2609982,0.44748992,342.60953,2011-06-17,1108414.8,32.31530029154519
1.9018011,-0.5326625,0.45052028,328.8145,2011-06-18,1000213.2,29.16073469387755
1.9651225,-0.42744088,0.4480933,348.93546,2011-06-19,1037901.6,30.259521865889212
1.7748458,-0.57400143,0.45220888,335.9102,2011-06-20,943968.6,27.520950437317786
2.4179075,-0.053590443,0.4513775,197.74228,2011-06-21,870300.0,25.373177842565596
2.5451133,-0.012973362,0.5260458,323.38553,2011-06-22,1028719.8,29.99183090379009
2.173081,-0.53054523,0.57654655,359.78397,2011-06-23,1007618.4,29.376629737609328
2.5040214,-0.25084943,0.57907116,320.70837,2011-06-24,945133.2,27.55490379008746
2.5313184,-0.021169767,0.5568037,328.81363,2011-06-25,955488.6,27.85681049562682
2.8630795,-0.11532656,0.5198164,249.13754,2011-06-26,941932.8,27.461597667638486
2.1979773,-0.5550269,0.5158441,331.52618,2011-06-27,961423.2,28.029830903790085
2.8901198,-0.07447338,0.50901324,345.69318,2011-06-28,1030615.2,30.047090379008747
2.5130098,-0.39637426,0.517967,332.16034,2011-06-29,1072902.6,31.279959183673476
2.6762354,-0.34541818,0.509836,358.66507,2011-06-30,1069617.6,31.184186588921285
2.351717,-0.55056447,0.5104509,358.21893,2011-07-01,1021453.2,29.779976676384837
2.4457707,-0.36279246,0.51038754,354.15598,2011-07-02,1062932.4,30.989282798833816
1.680152,-0.76689315,0.5094552,358.44543,2011-07-03,971103.6,28.3120583090379
2.6244254,-0.50138146,0.49914008,355.1123,2011-07-04,974984.4,28.425201166180756
3.5461602,-0.0013054742,0.45160306,265.0284,2011-07-05,1058738.4,30.867008746355683
4.243267,0.0,0.4511055,256.01614,2011-07-06,1118620.8,32.61285131195336
3.648492,-0.0027794307,0.4445004,318.37448,2011-07-07,1241559.0,36.197055393586005
3.3171008,-0.18555239,0.45136493,271.17163,2011-07-08,1171472.4,34.15371428571428
3.0848322,-0.050926525,0.45240772,269.6479,2011-07-09,1143174.6,33.32870553935861
3.173047,-0.0075838305,0.45137686,267.1435,2011-07-10,1120480.2,32.66706122448979
3.136951,-0.19448642,0.4462462,338.99963,2011-07-11,1005805.8,29.32378425655977
4.659053,-0.05837716,0.44709,334.93378,2011-07-12,1204491.6,35.11637317784257
4.101387,0.0,0.44611967,305.36453,2011-07-13,1268787.6,36.99089212827988
3.2655292,-0.0017840067,0.4443301,330.54318,2011-07-14,1137303.0,33.15752186588921
3.6780274,-0.0041480595,0.4448375,299.76053,2011-07-15,1096866.0,31.978600583090376
2.6707592,0.0,0.45155373,136.04005,2011-07-16,1134446.4,33.074239067055395
2.6332512,-0.2515867,0.45098042,291.98993,2011-07-17,841035.6,24.51998833819242
3.7293026,0.0,0.4513765,214.16739,2011-07-18,1147613.4,33.4581166180758
3.6911156,-0.111756325,0.4474468,310.51804,2011-07-19,1024984.8,29.882938775510205
3.2934887,-0.006246673,0.4519722,230.50287,2011-07-20,1325439.0,38.64253644314869
2.9338083,-0.55459046,0.44972384,320.53528,2011-07-21,936711.0,27.30935860058309
4.5954714,-0.018091308,0.45381606,299.18887,2011-07-22,1113150.6,32.45337026239067
5.362364,0.0,0.45148697,142.67722,2011-07-23,1118946.6,32.62234985422741
4.9162273,-3.0093723e-05,0.45068723,288.1759,2011-07-24,919738.8,26.814542274052478
2.9898012,-0.06309128,0.45257127,180.0487,2011-07-25,851445.0,24.823469387755104
3.1554685,-0.03271548,0.4466767,304.1078,2011-07-26,851497.2,24.824991253644313
2.3838646,-0.020824961,0.47420767,208.08179,2011-07-27,817549.2,23.835253644314864
2.2431204,-0.024403466,0.50197244,257.35342,2011-07-28,697161.6,20.325411078717202
2.9890532,0.0,0.45137605,139.84395,2011-07-29,994080.6,28.981941690962095
4.7645965,0.0,0.44889894,296.8664,2011-07-30,996355.8,29.048274052478135
4.8235664,-0.007838885,0.44997555,299.2533,2011-07-31,1174415.4,34.23951603498542
3.9117384,-8.544922e-05,0.44910297,286.88403,2011-08-01,1163597.4,33.92412244897959
3.1409483,-0.044429354,0.4492616,261.3258,2011-08-02,949474.8,27.681481049562684
3.0889606,-0.19254251,0.4530455,271.02863,2011-08-03,854236.8,24.904862973760935
2.9468427,-0.13766617,0.45096654,273.45422,2011-08-04,910321.2,26.539976676384835
3.2556171,-0.14381249,0.4521791,255.4245,2011-08-05,854353.8,24.908274052478134
4.061595,0.0,0.4487042,233.11813,2011-08-06,998553.6,29.112349854227404
3.9330487,0.0,0.44899383,261.48444,2011-08-07,1018915.2,29.70598250728863
3.5329494,-0.0006241269,0.44849497,246.65309,2011-08-08,914698.8,26.667603498542274
1.9468683,-0.47524855,0.45066416,219.1511,2011-08-09,702052.2,20.467994169096208
2.2999005,0.0,0.4503938,176.7582,2011-08-10,824263.2,24.030997084548105
2.5084321,-0.1367518,0.4505362,195.25696,2011-08-11,661303.8,19.27999416909621
1.5341477,-0.5209165,0.4521045,210.1832,2011-08-12,589219.2,17.178402332361514
0.6919739,-1.4466145,0.4504561,259.69427,2011-08-13,486151.2,14.173504373177844
1.0294173,-1.2195972,0.45068216,255.76187,2011-08-14,489798.0,14.279825072886297
1.3626083,-1.0152053,0.45157927,232.81223,2011-08-15,549149.4,16.010186588921282
0.98863065,-1.3283457,0.45145014,248.99586,2011-08-16,504549.0,14.709883381924199
1.6022978,-1.1558738,0.45160797,251.75656,2011-08-17,540313.2,15.752571428571429
1.9938424,-1.2714517,0.45246923,248.0008,2011-08-18,614118.6,17.904332361516033
1.8940837,-0.8329077,0.4481898,230.1286,2011-08-19,563090.4,16.41662973760933
-0.44200134,-1.7455609,0.45137316,215.69691,2011-08-20,538311.6,15.694215743440234
-1.272834,-2.7632866,0.45217127,230.21375,2011-08-21,369336.6,10.767830903790086
-0.7839238,-2.5798752,0.45132643,228.08347,2011-08-22,301824.0,8.799533527696793
1.0884573,-1.5514466,0.4521845,228.6914,2011-08-23,328662.0,9.58198250728863
2.4156084,-0.5511198,0.45420706,91.40929,2011-08-24,482394.6,14.063982507288628
2.814203,0.0,0.51351106,95.97081,2011-08-25,727392.6,21.20678134110787
3.4249022,0.0,0.47895527,87.84161,2011-08-26,838710.0,24.452186588921283
3.3334627,0.0,0.45215297,138.83066,2011-08-27,1156716.0,33.72349854227405
4.666856,0.0,0.4513745,109.62778,2011-08-28,1155751.2,33.69537026239067
2.822989,0.0,0.4513745,77.1911,2011-08-29,1078365.6,31.439230320699707
1.2966835,-0.6460304,0.5008536,196.19934,2011-08-30,762229.8,22.22244314868805
0.336362,-0.5795815,0.5063557,87.40995,2011-08-31,427433.4,12.461615160349856
-1.1023375,-1.8553836,0.63686025,135.97665,2011-09-01,33721.2,0.9831253644314868
-2.6616,-3.5580597,0.8507101,191.35284,2011-09-02,0.0,0.0
-4.2893486,-6.4893045,0.8518311,176.16739,2011-09-03,0.0,0.0
1.3924713,-0.42719778,0.7713912,98.655655,2011-09-04,0.0,0.0
0.40842885,-0.09447988,0.76220524,105.29761,2011-09-05,269087.4,7.845113702623908
-1.0202335,-1.1913831,0.8176751,144.38913,2011-09-06,31852.8,0.9286530612244898
-4.093861,-5.944207,0.82910204,168.91516,2011-09-07,0.0,0.0
-0.93766797,-3.1906164,0.8010416,119.897514,2011-09-08,0.0,0.0
2.5518131,-0.0013747745,0.6246635,89.387085,2011-09-09,258348.6,7.53202915451895
2.35451,-0.34255856,0.598142,137.97325,2011-09-10,657734.4,19.17593002915452
0.53846645,-2.0328,0.6222576,119.808014,2011-09-11,300808.8,8.76993586005831
0.62055767,-2.1107798,0.6222106,123.63696,2011-09-12,19231.2,0.5606763848396501
-0.6837865,-3.0880523,0.6285778,147.02905,2011-09-13,0.0,0.0
-1.3386418,-3.2891173,0.6298919,128.96222,2011-09-14,0.0,0.0
-4.112385,-5.5970855,0.629413,149.50519,2011-09-15,0.0,0.0
-3.6808243,-5.616212,0.6324667,142.23041,2011-09-16,0.0,0.0
-2.5270147,-4.826278,0.6330993,75.78273,2011-09-17,0.0,0.0
-3.5157242,-3.7101493,0.738691,86.31517,2011-09-18,0.0,0.0
-10.082427,-11.360004,0.84676194,143.16995,2011-09-19,0.0,0.0
-13.172207,-14.754271,0.83842623,138.50339,2011-09-20,0.0,0.0
-13.574022,-15.245739,0.8271793,133.50044,2011-09-21,0.0,0.0
-13.537105,-15.213205,0.8148409,130.40988,2011-09-22,0.0,0.0
-11.139711,-13.318529,0.8004317,128.11197,2011-09-23,0.0,0.0
-5.9263935,-8.475403,0.7378632,96.47978,2011-09-24,0.0,0.0
-2.6693923,-4.8539796,0.7102165,84.87669,2011-09-25,0.0,0.0
-4.122081,-6.7394075,0.7118494,111.155426,2011-09-26,0.0,0.0
-5.156722,-7.755764,0.71389735,96.22095,2011-09-27,0.0,0.0
-4.988388,-7.705385,0.71399236,107.06181,2011-09-28,0.0,0.0
-4.6860723,-7.3409696,0.7145773,103.867165,2011-09-29,0.0,0.0
-4.0752645,-6.4534483,0.7097943,88.62053,2011-09-30,0.0,0.0
-5.1058793,-6.8472824,0.70856774,86.63919,2011-10-01,0.0,0.0
-5.8150845,-6.5557823,0.7379403,64.04487,2011-10-02,0.0,0.0
-6.041194,-7.1625686,0.8075149,66.11565,2011-10-03,0.0,0.0
-9.76584,-11.319195,0.7930342,71.09305,2011-10-04,0.0,0.0
-11.268908,-12.447215,0.7756685,74.36438,2011-10-05,0.0,0.0
-14.507702,-16.03812,0.7808993,83.623955,2011-10-06,0.0,0.0
-9.339636,-12.353194,0.7846925,82.633194,2011-10-07,0.0,0.0
-8.088491,-10.335001,0.7782086,63.83307,2011-10-08,0.0,0.0
-8.07128,-9.361954,0.7881408,48.9468,2011-10-09,0.0,0.0
-10.602875,-12.63713,0.79609275,51.508408,2011-10-10,0.0,0.0
-5.201611,-6.4199886,0.8062522,25.76641,2011-10-11,0.0,0.0
-9.830442,-10.950753,0.8241929,52.263123,2011-10-12,0.0,0.0
-16.106028,-17.613747,0.82381165,47.54572,2011-10-13,0.0,0.0
-16.363358,-17.957909,0.8175669,49.130455,2011-10-14,0.0,0.0
-17.963446,-19.51271,0.81925666,60.631737,2011-10-15,0.0,0.0
-20.6817,-22.657959,0.8228663,59.73294,2011-10-16,0.0,0.0
-7.1561675,-9.808048,0.8154658,32.888683,2011-10-17,0.0,0.0
-6.436766,-9.830183,0.8177842,42.68851,2011-10-18,0.0,0.0
-4.323635,-6.3285,0.81509125,24.449219,2011-10-19,0.0,0.0
-9.844465,-11.02969,0.8145454,36.950172,2011-10-20,0.0,0.0
-13.627882,-14.256804,0.81300676,30.688807,2011-10-21,0.0,0.0
-17.079046,-18.867142,0.8176198,42.577003,2011-10-22,0.0,0.0
-10.684261,-12.88056,0.8131261,21.846445,2011-10-23,0.0,0.0
-5.398839,-6.4868,0.8125999,21.330942,2011-10-24,0.0,0.0
-8.926602,-9.315691,0.8115225,19.397488,2011-10-25,0.0,0.0
-17.979618,-19.475794,0.8165753,35.82583,2011-10-26,0.0,0.0
-22.31322,-24.39056,0.8198297,35.076862,2011-10-27,0.0,0.0
-21.241005,-23.690834,0.8197988,32.55845,2011-10-28,0.0,0.0
-16.8889,-19.675606,0.8180554,28.44744,2011-10-29,0.0,0.0
-16.445114,-19.09232,0.81978965,26.962471,2011-10-30,0.0,0.0
-16.12623,-19.064804,0.8197752,25.433327,2011-10-31,0.0,0.0
-20.087696,-22.186562,0.8187591,23.4321,2011-11-01,0.0,0.0
-20.179846,-22.502064,0.8166769,22.045233,2011-11-02,0.0,0.0
-20.53585,-23.02684,0.8179837,21.250378,2011-11-03,0.0,0.0
-27.184029,-29.111757,0.8189914,21.192646,2011-11-04,0.0,0.0
-24.648296,-27.043423,0.81128824,14.687696,2011-11-05,0.0,0.0
-23.513592,-26.192417,0.81315005,15.490688,2011-11-06,0.0,0.0
-26.695675,-28.436691,0.81467605,17.203747,2011-11-07,0.0,0.0
-29.024866,-31.678436,0.81675994,15.442253,2011-11-08,0.0,0.0
-20.387554,-21.608025,0.81047314,9.489108,2011-11-09,0.0,0.0
-21.2972,-22.786518,0.81053233,7.9519215,2011-11-10,0.0,0.0
-18.45595,-19.972641,0.81101334,6.854765,2011-11-11,0.0,0.0
-8.05391,-10.883951,0.79240346,3.8995667,2011-11-12,0.0,0.0
0.39883065,-1.9108214,0.75303197,6.897751,2011-11-13,0.0,0.0
-8.019815,-10.836943,0.7969439,8.52747,2011-11-14,0.0,0.0
-10.766452,-13.953943,0.80231667,8.324799,2011-11-15,0.0,0.0
-6.381281,-10.149567,0.79744315,6.1348667,2011-11-16,0.0,0.0
-5.019931,-8.636043,0.7957089,4.583682,2011-11-17,0.0,0.0
-2.4854116,-6.0703135,0.79461783,5.059854,2011-11-18,0.0,0.0
-3.232887,-6.242673,0.7954577,3.1676393,2011-11-19,0.0,0.0
-5.105126,-7.6433372,0.79567206,3.696445,2011-11-20,0.0,0.0
-10.601307,-11.563451,0.80920434,3.2266026,2011-11-21,0.0,0.0
-16.763596,-17.976809,0.80770147,2.9652276,2011-11-22,0.0,0.0
-16.577171,-18.082935,0.80776465,2.612558,2011-11-23,0.0,0.0
-15.289906,-16.231953,0.8083945,1.9926729,2011-11-24,0.0,0.0
-15.1288185,-16.03703,0.809028,1.8547504,2011-11-25,0.0,0.0
-19.492067,-20.485487,0.80903995,1.7373979,2011-11-26,0.0,0.0
-21.775593,-22.602825,0.8092344,1.3869593,2011-11-27,0.0,0.0
-20.475525,-21.478458,0.8088955,1.1224773,2011-11-28,0.0,0.0
-21.376888,-22.831484,0.81001246,1.0439649,2011-11-29,0.0,0.0
-13.882198,-15.550763,0.8086822,0.6483165,2011-11-30,0.0,0.0
-11.750427,-13.668776,0.80942345,0.65771365,2011-12-01,0.0,0.0
-12.6088705,-13.723129,0.80858684,0.27242386,2011-12-02,0.0,0.0
-13.56041,-14.297087,0.8090049,0.272376,2011-12-03,0.0,0.0
-16.709148,-18.247665,0.8092962,0.24079481,2011-12-04,0.0,0.0
-19.408466,-22.129982,0.8132369,0.16549239,2011-12-05,0.0,0.0
-20.338856,-22.341732,0.8093073,0.105824575,2011-12-06,0.0,0.0
-15.5671425,-16.510708,0.8094616,0.05118963,2011-12-07,0.0,0.0
-14.235564,-15.837019,0.8095498,0.0172908,2011-12-08,0.0,0.0
-14.681753,-17.117046,0.80956507,0.0,2011-12-09,0.0,0.0
-12.006489,-14.018934,0.80956924,0.0,2011-12-10,0.0,0.0
-14.708687,-17.104828,0.8095698,0.0,2011-12-11,0.0,0.0
-11.466007,-14.680988,0.80957043,0.0,2011-12-12,0.0,0.0
-12.120914,-15.347894,0.8095839,0.0,2011-12-13,0.0,0.0
-18.65054,-20.628529,0.81075275,0.0,2011-12-14,0.0,0.0
-15.441357,-17.33764,0.80962384,0.0,2011-12-15,0.0,0.0
-11.3395,-12.88248,0.8094944,0.0,2011-12-16,0.0,0.0
-6.3138466,-8.50415,0.8095058,0.0,2011-12-17,0.0,0.0
-12.841108,-14.043144,0.809552,0.0,2011-12-18,0.0,0.0
-16.62946,-17.935017,0.80957013,0.0,2011-12-19,0.0,0.0
-18.81987,-20.337154,0.8120463,0.0,2011-12-20,0.0,0.0
-23.892727,-25.795862,0.8165777,0.0,2011-12-21,0.0,0.0
-22.028,-24.117193,0.81120133,0.0,2011-12-22,0.0,0.0
-15.683277,-17.672897,0.8100479,0.0,2011-12-23,0.0,0.0
-22.059734,-23.438868,0.80988204,0.0,2011-12-24,0.0,0.0
-23.488487,-24.963062,0.8100989,0.0,2011-12-25,0.0,0.0
-15.562942,-17.341644,0.80964196,0.0,2011-12-26,0.0,0.0
-13.852753,-16.332901,0.8096436,0.0,2011-12-27,0.0,0.0
-16.685032,-17.946594,0.8096583,0.0,2011-12-28,0.0,0.0
-21.116804,-22.728212,0.8121729,0.0,2011-12-29,0.0,0.0
-32.96126,-34.519943,0.8156504,0.0,2011-12-30,0.0,0.0
-30.595999,-31.899954,0.8121424,0.0,2011-12-31,0.0,0.0
-27.593178,-28.564869,0.8096971,0.0,2012-01-01,0.0,0.0
-33.041996,-34.644527,0.8169895,0.0,2012-01-02,0.0,0.0
-30.461155,-32.901775,0.8171981,0.0,2012-01-03,0.0,0.0
-27.06179,-30.136887,0.8126769,0.008479536,2012-01-04,0.0,0.0
-22.013197,-25.383085,0.81419945,0.0,2012-01-05,0.0,0.0
-17.599693,-20.044476,0.80970323,0.08975062,2012-01-06,0.0,0.0
-16.169666,-19.512024,0.8118836,0.0,2012-01-07,0.0,0.0
-16.53812,-17.90839,0.8097023,0.197505,2012-01-08,0.0,0.0
-25.098007,-26.47084,0.80972785,0.2749613,2012-01-09,0.0,0.0
-16.209549,-17.708248,0.80972385,0.2812227,2012-01-10,0.0,0.0
-13.243526,-15.519586,0.8097281,0.4191684,2012-01-11,0.0,0.0
-8.998795,-11.661632,0.80973,0.3208281,2012-01-12,0.0,0.0
-12.728512,-14.317536,0.81120884,0.5199269,2012-01-13,0.0,0.0
-13.831053,-15.889724,0.810918,0.6453018,2012-01-14,0.0,0.0
-6.2772417,-9.41016,0.80973065,0.8202652,2012-01-15,0.0,0.0
-14.166002,-17.13678,0.81090313,1.3779776,2012-01-16,0.0,0.0
-12.312635,-13.55644,0.8097346,1.3187944,2012-01-17,0.0,0.0
-17.091877,-18.287888,0.81026316,1.7908025,2012-01-18,0.0,0.0
-23.512642,-25.710289,0.818564,2.936395,2012-01-19,0.0,0.0
-21.255873,-23.547688,0.81147516,2.6438355,2012-01-20,0.0,0.0
-21.181065,-23.386274,0.8156823,3.8495388,2012-01-21,0.0,0.0
-15.761892,-18.921082,0.8156576,4.0040627,2012-01-22,0.0,0.0
-8.753557,-11.558256,0.80967516,2.8819747,2012-01-23,0.0,0.0
-14.598963,-17.758978,0.8134578,5.5362635,2012-01-24,0.0,0.0
-16.053778,-18.75884,0.8094852,4.5016503,2012-01-25,0.0,0.0
-17.412945,-20.084702,0.80948853,5.3965282,2012-01-26,0.0,0.0
-18.001606,-21.14404,0.8102423,5.2555294,2012-01-27,0.0,0.0
-17.776264,-20.630283,0.8106046,7.037943,2012-01-28,0.0,0.0
-24.314175,-26.987257,0.8186227,9.334477,2012-01-29,0.0,0.0
-23.028362,-26.218182,0.81808865,10.192248,2012-01-30,0.0,0.0
-9.692807,-13.891037,0.80951995,7.1123667,2012-01-31,0.0,0.0
-9.17812,-12.454403,0.80955184,8.944279,2012-02-01,0.0,0.0
-9.970059,-13.74198,0.81131065,10.958311,2012-02-02,0.0,0.0
-8.267822,-11.491722,0.81135654,10.260995,2012-02-03,0.0,0.0
-12.827415,-15.654798,0.813348,12.473524,2012-02-04,0.0,0.0
-11.74897,-15.127424,0.8140454,12.692714,2012-02-05,0.0,0.0
-5.4236937,-8.799445,0.80842483,11.576334,2012-02-06,0.0,0.0
-6.132578,-9.680731,0.808427,13.10437,2012-02-07,0.0,0.0
-16.087448,-17.778963,0.8071084,15.18914,2012-02-08,0.0,0.0
-12.549422,-15.258147,0.807475,15.205212,2012-02-09,0.0,0.0
-15.81912,-17.616932,0.80869555,21.669514,2012-02-10,0.0,0.0
-15.0199375,-17.671629,0.810935,19.152103,2012-02-11,0.0,0.0
-11.839488,-12.831242,0.80730075,11.471653,2012-02-12,0.0,0.0
-5.036701,-7.0213842,0.8056663,15.945401,2012-02-13,0.0,0.0
-1.023,-2.4568162,0.7742628,17.188194,2012-02-14,0.0,0.0
-11.959599,-13.733528,0.8107639,22.05468,2012-02-15,0.0,0.0
-16.89534,-17.504932,0.8104079,14.211487,2012-02-16,0.0,0.0
-15.20902,-16.743414,0.8096305,24.907455,2012-02-17,0.0,0.0
-12.779397,-14.367016,0.81034523,26.783806,2012-02-18,0.0,0.0
-22.87434,-24.670788,0.81742877,40.19796,2012-02-19,0.0,0.0
-27.393719,-29.032307,0.81825256,43.535797,2012-02-20,0.0,0.0
-25.018698,-27.17725,0.8097441,37.79007,2012-02-21,0.0,0.0
-14.587696,-16.72882,0.80967855,29.061361,2012-02-22,0.0,0.0
-18.422722,-19.316685,0.8097502,24.865025,2012-02-23,0.0,0.0
-18.620045,-18.862577,0.80973876,27.665138,2012-02-24,0.0,0.0
-22.617252,-24.007305,0.8143776,54.792786,2012-02-25,0.0,0.0
-28.315784,-30.193901,0.8179425,57.9019,2012-02-26,0.0,0.0
-32.709553,-33.922585,0.8141191,55.243095,2012-02-27,0.0,0.0
-36.91269,-38.0158,0.81762004,63.00265,2012-02-28,0.0,0.0
-37.73629,-38.94043,0.81797755,66.151306,2012-02-29,0.0,0.0
-31.077229,-33.355362,0.81022084,55.73004,2012-03-01,0.0,0.0
-31.115425,-33.70336,0.8148998,67.13006,2012-03-02,0.0,0.0
-27.45797,-30.223831,0.81202364,71.605774,2012-03-03,0.0,0.0
-26.742138,-28.832376,0.8107443,66.19138,2012-03-04,0.0,0.0
-28.93713,-28.73859,0.8097273,40.240112,2012-03-05,0.0,0.0
-30.30949,-29.63252,0.8097466,47.101955,2012-03-06,0.0,0.0
-34.175583,-35.774837,0.8127363,81.27843,2012-03-07,0.0,0.0
-32.20151,-32.476757,0.80975616,61.469845,2012-03-08,0.0,0.0
-31.922836,-34.005978,0.81365585,91.96452,2012-03-09,0.0,0.0
-32.528404,-34.68364,0.8143749,92.61914,2012-03-10,0.0,0.0
-26.882912,-27.916466,0.8097112,72.23457,2012-03-11,0.0,0.0
-25.908487,-28.494133,0.8145076,97.570526,2012-03-12,0.0,0.0
